ZipCode,City,County,State,CountyFIPS,StateFIPS,TimeZone,DayLightSavings,ZipLatitude,ZipLongitude
58316,BELCOURT,ROLETTE,ND,079,38,-6,Y,48.805495,-99.788732
58317,BISBEE,TOWNER,ND,095,38,-6,Y,48.580722,-99.362594
58318,BOTTINEAU,BOTTINEAU,ND,009,38,-6,Y,48.859374,-100.402081
58321,BROCKET,RAMSEY,ND,071,38,-6,Y,48.209554,-98.324773
58323,CALVIN,CAVALIER,ND,019,38,-6,Y,48.848508,-98.922332
58324,CANDO,TOWNER,ND,095,38,-6,Y,48.464746,-99.231990
58325,CHURCHS FERRY,RAMSEY,ND,071,38,-6,Y,48.275508,-99.102786
58327,CRARY,RAMSEY,ND,071,38,-6,Y,48.095015,-98.579690
58329,DUNSEITH,ROLETTE,ND,079,38,-6,Y,48.857602,-100.070720
58330,EDMORE,RAMSEY,ND,071,38,-6,Y,48.448926,-98.467387
58331,EGELAND,TOWNER,ND,095,38,-6,Y,48.631166,-99.101347
58332,ESMOND,BENSON,ND,005,38,-6,Y,48.079385,-99.750802
58335,FORT TOTTEN,BENSON,ND,005,38,-6,Y,47.989614,-99.028216
58338,HAMPDEN,RAMSEY,ND,071,38,-6,Y,48.536194,-98.599890
58339,HANSBORO,TOWNER,ND,095,38,-6,Y,48.909455,-99.394049
58341,HARVEY,WELLS,ND,103,38,-6,Y,47.784491,-99.747632
58343,KNOX,BENSON,ND,005,38,-6,Y,48.326660,-99.727845
58344,LAKOTA,NELSON,ND,063,38,-6,Y,48.013338,-98.344306
58345,LAWTON,RAMSEY,ND,071,38,-6,Y,48.282202,-98.378836
58346,LEEDS,BENSON,ND,005,38,-6,Y,48.290182,-99.394477
58348,MADDOCK,BENSON,ND,005,38,-6,Y,47.977320,-99.554610
58351,MINNEWAUKAN,BENSON,ND,005,38,-6,Y,48.114513,-99.329456
58352,MUNICH,CAVALIER,ND,019,38,-6,Y,48.674362,-98.888026
58353,MYLO,ROLETTE,ND,079,38,-6,Y,48.638845,-99.623848
58355,NEKOMA,CAVALIER,ND,019,38,-6,Y,48.601606,-98.383402
58356,NEW ROCKFORD,EDDY,ND,027,38,-6,Y,47.666704,-98.942524
58357,OBERON,BENSON,ND,005,38,-6,Y,47.977321,-99.222112
58361,PEKIN,NELSON,ND,063,38,-6,Y,47.759234,-98.342640
58362,PENN,RAMSEY,ND,071,38,-6,Y,48.231327,-99.070326
58363,PERTH,TOWNER,ND,095,38,-6,Y,48.754568,-99.427474
58365,ROCKLAKE,TOWNER,ND,095,38,-6,Y,48.851812,-99.197527
58366,ROLETTE,ROLETTE,ND,079,38,-6,Y,48.610618,-99.928202
58367,ROLLA,ROLETTE,ND,079,38,-6,Y,48.866056,-99.536668
58368,RUGBY,PIERCE,ND,069,38,-6,Y,48.217824,-100.074722
58369,SAINT JOHN,ROLETTE,ND,079,38,-6,Y,48.945642,-99.794658
58370,SAINT MICHAEL,BENSON,ND,005,38,-6,Y,47.954862,-98.905394
58372,SARLES,CAVALIER,ND,019,38,-6,Y,48.945987,-99.001025
58374,SHEYENNE,EDDY,ND,027,38,-6,Y,47.840578,-99.103140
58377,STARKWEATHER,RAMSEY,ND,071,38,-6,Y,48.470984,-98.840495
58379,TOKIO,BENSON,ND,005,38,-6,Y,47.905466,-98.813466
58380,TOLNA,NELSON,ND,063,38,-6,Y,47.802828,-98.525228
58381,WARWICK,BENSON,ND,005,38,-6,Y,47.867142,-98.702637
58382,WEBSTER,RAMSEY,ND,071,38,-6,Y,48.318769,-98.800394
58384,WILLOW CITY,BOTTINEAU,ND,009,38,-6,Y,48.617496,-100.262821
58385,WOLFORD,PIERCE,ND,069,38,-6,Y,48.458063,-99.636956
58386,YORK,BENSON,ND,005,38,-6,Y,48.341076,-99.605780
58401,JAMESTOWN,STUTSMAN,ND,093,38,-6,Y,46.906560,-98.754102
58402,JAMESTOWN,STUTSMAN,ND,093,38,-6,Y,46.910900,-98.708200
58405,JAMESTOWN,STUTSMAN,ND,093,38,-6,Y,46.914474,-98.697198
58413,ASHLEY,MCINTOSH,ND,051,38,-6,Y,46.071312,-99.317889
58415,BERLIN,LAMOURE,ND,045,38,-6,Y,46.369946,-98.473848
58416,BINFORD,GRIGGS,ND,039,38,-6,Y,47.586336,-98.372044
58418,BOWDON,WELLS,ND,103,38,-6,Y,47.450411,-99.671960
58420,BUCHANAN,STUTSMAN,ND,093,38,-6,Y,47.066430,-98.879410
58421,CARRINGTON,FOSTER,ND,031,38,-6,Y,47.443029,-99.033315
58422,CATHAY,WELLS,ND,103,38,-6,Y,47.623076,-99.394039
58423,CHASELEY,WELLS,ND,103,38,-6,Y,47.501162,-99.841462
58424,CLEVELAND,STUTSMAN,ND,093,38,-6,Y,46.892664,-99.070476
58425,COOPERSTOWN,GRIGGS,ND,039,38,-6,Y,47.470902,-98.242280
58426,COURTENAY,STUTSMAN,ND,093,38,-6,Y,47.203653,-98.594264
58428,DAWSON,KIDDER,ND,043,38,-6,Y,46.806634,-99.763906
58429,DAZEY,BARNES,ND,003,38,-6,Y,47.175746,-98.161416
58430,DENHOFF,SHERIDAN,ND,083,38,-6,Y,47.500506,-100.255500
58431,DICKEY,LAMOURE,ND,045,38,-6,Y,46.522171,-98.474002
58433,EDGELEY,LAMOURE,ND,045,38,-6,Y,46.320740,-98.770030
58436,ELLENDALE,DICKEY,ND,021,38,-6,Y,46.109701,-98.495294
58438,FESSENDEN,WELLS,ND,103,38,-6,Y,47.646761,-99.660571
58439,FORBES,DICKEY,ND,021,38,-6,Y,46.025778,-98.828086
58440,FREDONIA,LOGAN,ND,047,38,-6,Y,46.270979,-99.173651
58441,FULLERTON,DICKEY,ND,021,38,-6,Y,46.181678,-98.378386
58442,GACKLE,LOGAN,ND,047,38,-6,Y,46.586077,-99.236684
58443,GLENFIELD,FOSTER,ND,031,38,-6,Y,47.457030,-98.670192
58444,GOODRICH,SHERIDAN,ND,083,38,-6,Y,47.480951,-100.138935
58445,GRACE CITY,FOSTER,ND,031,38,-6,Y,47.565693,-98.830552
58448,HANNAFORD,GRIGGS,ND,039,38,-6,Y,47.305142,-98.171860
58451,HURDSFIELD,WELLS,ND,103,38,-6,Y,47.464896,-99.936567
58452,JESSIE,GRIGGS,ND,039,38,-6,Y,47.542200,-98.237600
58454,JUD,LAMOURE,ND,045,38,-6,Y,46.594302,-98.877082
58455,KENSAL,STUTSMAN,ND,093,38,-6,Y,47.276261,-98.721114
58456,KULM,LAMOURE,ND,045,38,-6,Y,46.321594,-98.936989
58458,LAMOURE,LAMOURE,ND,045,38,-6,Y,46.377728,-98.285176
58460,LEHR,MCINTOSH,ND,051,38,-6,Y,46.291863,-99.375716
58461,LITCHVILLE,BARNES,ND,003,38,-6,Y,46.645550,-98.173237
58463,MCCLUSKY,SHERIDAN,ND,083,38,-6,Y,47.505192,-100.480702
58464,MCHENRY,FOSTER,ND,031,38,-6,Y,47.615390,-98.595947
58466,MARION,LAMOURE,ND,045,38,-6,Y,46.638271,-98.369199
58467,MEDINA,STUTSMAN,ND,093,38,-6,Y,46.870966,-99.330555
58472,MONTPELIER,STUTSMAN,ND,093,38,-6,Y,46.638189,-98.660522
58474,OAKES,DICKEY,ND,021,38,-6,Y,46.109429,-98.132516
58475,PETTIBONE,KIDDER,ND,043,38,-6,Y,47.146784,-99.555352
58476,PINGREE,STUTSMAN,ND,093,38,-6,Y,47.190568,-99.027704
58477,REGAN,BURLEIGH,ND,015,38,-6,Y,47.154956,-100.531195
58478,ROBINSON,KIDDER,ND,043,38,-6,Y,47.153859,-99.672350
58479,ROGERS,BARNES,ND,003,38,-6,Y,47.095707,-98.182135
58480,SANBORN,BARNES,ND,003,38,-6,Y,46.921724,-98.287706
58481,SPIRITWOOD,BARNES,ND,003,38,-6,Y,46.921332,-98.453548
58482,STEELE,KIDDER,ND,043,38,-6,Y,46.850406,-99.969830
58483,STREETER,STUTSMAN,ND,093,38,-6,Y,46.638383,-99.357484
58484,SUTTON,GRIGGS,ND,039,38,-6,Y,47.384662,-98.456910
58486,SYKESTON,WELLS,ND,103,38,-6,Y,47.386056,-99.394155
58487,TAPPEN,KIDDER,ND,043,38,-6,Y,46.820575,-99.574496
58488,TUTTLE,KIDDER,ND,043,38,-6,Y,47.161738,-99.988620
58490,VERONA,LAMOURE,ND,045,38,-6,Y,46.384190,-98.045065
58492,WIMBLEDON,BARNES,ND,003,38,-6,Y,47.131799,-98.446297
58494,WING,BURLEIGH,ND,015,38,-6,Y,47.154228,-100.293989
58495,WISHEK,MCINTOSH,ND,051,38,-6,Y,46.285775,-99.638321
58496,WOODWORTH,STUTSMAN,ND,093,38,-6,Y,47.153246,-99.312344
58497,YPSILANTI,STUTSMAN,ND,093,38,-6,Y,46.761600,-98.533763
58501,BISMARCK,BURLEIGH,ND,015,38,-6,Y,46.822464,-100.718953
58502,BISMARCK,BURLEIGH,ND,015,38,-6,Y,46.808500,-100.783600
58503,BISMARCK,BURLEIGH,ND,015,38,-6,Y,46.910534,-100.759979
58504,BISMARCK,BURLEIGH,ND,015,38,-6,Y,46.711389,-100.649356
58505,BISMARCK,BURLEIGH,ND,015,38,-6,Y,46.820072,-100.780105
58506,BISMARCK,BURLEIGH,ND,015,38,-6,Y,46.808500,-100.783600
58507,BISMARCK,BURLEIGH,ND,015,38,-6,Y,46.808500,-100.783600
58520,ALMONT,MORTON,ND,059,38,-6,Y,46.694230,-101.518728
58521,BALDWIN,BURLEIGH,ND,015,38,-6,Y,47.026318,-100.697020
58523,BEULAH,MERCER,ND,057,38,-6,Y,47.277761,-101.942194
58524,BRADDOCK,EMMONS,ND,029,38,-6,Y,46.589404,-100.105106
58528,CANNON BALL,SIOUX,ND,085,38,-6,Y,46.347341,-100.634552
58529,CARSON,GRANT,ND,037,38,-7,Y,46.318797,-101.489726
58530,CENTER,OLIVER,ND,065,38,-6,Y,47.138804,-101.141813
58531,COLEHARBOR,MCLEAN,ND,055,38,-6,Y,47.581276,-101.204084
58532,DRISCOLL,BURLEIGH,ND,015,38,-6,Y,46.865470,-100.120680
58533,ELGIN,GRANT,ND,037,38,-7,Y,46.389239,-101.789697
58535,FLASHER,MORTON,ND,059,38,-6,Y,46.501602,-101.206681
58538,FORT YATES,SIOUX,ND,085,38,-6,Y,46.066638,-100.692125
58540,GARRISON,MCLEAN,ND,055,38,-6,Y,47.642540,-101.568626
58541,GOLDEN VALLEY,MERCER,ND,057,38,-6,Y,47.383570,-102.057206
58542,HAGUE,EMMONS,ND,029,38,-6,Y,46.080662,-99.952407
58544,HAZELTON,EMMONS,ND,029,38,-6,Y,46.521082,-100.370466
58545,HAZEN,MERCER,ND,057,38,-6,Y,47.308976,-101.589416
58549,KINTYRE,EMMONS,ND,029,38,-6,Y,46.458032,-99.927613
58552,LINTON,EMMONS,ND,029,38,-6,Y,46.265562,-100.253940
58554,MANDAN,MORTON,ND,059,38,-6,Y,46.681351,-100.926762
58558,MENOKEN,BURLEIGH,ND,015,38,-6,Y,46.815683,-100.521258
58559,MERCER,MCLEAN,ND,055,38,-6,Y,47.514550,-100.747814
58560,MOFFIT,BURLEIGH,ND,015,38,-6,Y,46.633670,-100.301758
58561,NAPOLEON,LOGAN,ND,047,38,-6,Y,46.457599,-99.654364
58562,NEW LEIPZIG,GRANT,ND,037,38,-7,Y,46.357533,-101.888324
58563,NEW SALEM,MORTON,ND,059,38,-6,Y,46.925372,-101.421708
58564,RALEIGH,GRANT,ND,037,38,-7,Y,46.309720,-101.361666
58565,RIVERDALE,MCLEAN,ND,055,38,-6,Y,47.536376,-101.365406
58566,SAINT ANTHONY,MORTON,ND,059,38,-6,Y,46.603627,-100.969870
58568,SELFRIDGE,SIOUX,ND,085,38,-6,Y,46.081246,-101.398925
58569,SHIELDS,GRANT,ND,037,38,-7,Y,46.231270,-101.179780
58570,SOLEN,SIOUX,ND,085,38,-6,Y,46.353074,-100.830335
58571,STANTON,MERCER,ND,057,38,-6,Y,47.295964,-101.395911
58572,STERLING,BURLEIGH,ND,015,38,-6,Y,46.866027,-100.331571
58573,STRASBURG,EMMONS,ND,029,38,-6,Y,46.072864,-100.299562
58575,TURTLE LAKE,MCLEAN,ND,055,38,-6,Y,47.544636,-100.875411
58576,UNDERWOOD,MCLEAN,ND,055,38,-6,Y,47.436646,-101.239304
58577,WASHBURN,MCLEAN,ND,055,38,-6,Y,47.369034,-101.015695
58579,WILTON,MCLEAN,ND,055,38,-6,Y,47.177046,-100.775628
58580,ZAP,MERCER,ND,057,38,-6,Y,47.349592,-101.939002
58581,ZEELAND,MCINTOSH,ND,051,38,-6,Y,46.064343,-99.775646
58601,DICKINSON,STARK,ND,089,38,-7,Y,46.841738,-102.822305
58602,DICKINSON,STARK,ND,089,38,-7,Y,46.879500,-102.789300
58620,AMIDON,SLOPE,ND,087,38,-7,Y,46.455023,-103.362659
58621,BEACH,GOLDEN VALLEY,ND,033,38,-7,Y,47.037128,-103.856476
58622,BELFIELD,STARK,ND,089,38,-7,Y,46.878210,-103.182235
58623,BOWMAN,BOWMAN,ND,011,38,-7,Y,46.112475,-103.431860
58625,DODGE,DUNN,ND,025,38,-7,Y,47.263292,-102.197599
58626,DUNN CENTER,DUNN,ND,025,38,-7,Y,47.365306,-102.555032
58627,FAIRFIELD,BILLINGS,ND,007,38,-7,Y,47.108543,-103.350191
58630,GLADSTONE,STARK,ND,089,38,-7,Y,46.945351,-102.564768
58631,GLEN ULLIN,MORTON,ND,059,38,-6,Y,46.820277,-101.844211
58632,GOLVA,GOLDEN VALLEY,ND,033,38,-7,Y,46.672099,-103.923144
58634,GRASSY BUTTE,MCKENZIE,ND,053,38,-7,Y,47.464569,-103.377990
58636,HALLIDAY,DUNN,ND,025,38,-7,Y,47.372924,-102.334874
58638,HEBRON,MORTON,ND,059,38,-6,Y,46.853048,-102.025238
58639,HETTINGER,ADAMS,ND,001,38,-7,Y,46.113882,-102.444885
58640,KILLDEER,DUNN,ND,025,38,-7,Y,47.504449,-102.678860
58641,LEFOR,STARK,ND,089,38,-7,Y,46.680770,-102.485645
58642,MANNING,DUNN,ND,025,38,-7,Y,47.183558,-102.863560
58643,MARMARTH,SLOPE,ND,087,38,-7,Y,46.410456,-103.860605
58644,MARSHALL,DUNN,ND,025,38,-7,Y,47.138100,-102.332500
58645,MEDORA,BILLINGS,ND,007,38,-7,Y,46.785112,-103.447859
58646,MOTT,HETTINGER,ND,041,38,-7,Y,46.382184,-102.274497
58647,NEW ENGLAND,HETTINGER,ND,041,38,-7,Y,46.499191,-102.785938
58649,REEDER,ADAMS,ND,001,38,-7,Y,46.113378,-102.889238
58650,REGENT,HETTINGER,ND,041,38,-7,Y,46.396059,-102.633450
58651,RHAME,BOWMAN,ND,011,38,-7,Y,46.287560,-103.717433
58652,RICHARDTON,STARK,ND,089,38,-7,Y,46.891692,-102.264414
58653,SCRANTON,BOWMAN,ND,011,38,-7,Y,46.112908,-103.120101
58654,SENTINEL BUTTE,GOLDEN VALLEY,ND,033,38,-7,Y,46.767912,-103.767006
58655,SOUTH HEART,STARK,ND,089,38,-7,Y,46.760255,-103.041882
58656,TAYLOR,STARK,ND,089,38,-7,Y,46.933510,-102.464376
58701,MINOT,WARD,ND,101,38,-6,Y,48.087121,-101.317866
58702,MINOT,WARD,ND,101,38,-6,Y,48.232500,-101.295600
58703,MINOT,WARD,ND,101,38,-6,Y,48.305779,-101.310964
58704,MINOT AFB,WARD,ND,101,38,-6,Y,48.429158,-101.320812
58705,MINOT AFB,WARD,ND,101,38,-6,Y,48.415020,-101.332858
58707,MINOT,WARD,ND,101,38,-6,Y,48.246287,-101.300390
58710,ANAMOOSE,MCHENRY,ND,049,38,-6,Y,47.862818,-100.220704
58711,ANTLER,BOTTINEAU,ND,009,38,-6,Y,48.917504,-101.321672
58712,BALFOUR,MCHENRY,ND,049,38,-6,Y,48.007350,-100.540210
58713,BANTRY,MCHENRY,ND,049,38,-6,Y,48.501994,-100.798732
58716,BENEDICT,MCLEAN,ND,055,38,-6,Y,47.782794,-101.067836
58718,BERTHOLD,WARD,ND,101,38,-6,Y,48.291583,-101.761741
58721,BOWBELLS,BURKE,ND,013,38,-6,Y,48.859547,-102.283930
58722,BURLINGTON,WARD,ND,101,38,-6,Y,48.233648,-101.501228
58723,BUTTE,MCLEAN,ND,055,38,-6,Y,47.789374,-100.606624
58725,CARPIO,WARD,ND,101,38,-6,Y,48.502308,-101.711754
58727,COLUMBUS,BURKE,ND,013,38,-6,Y,48.830828,-102.797992
58730,CROSBY,DIVIDE,ND,023,38,-6,Y,48.816381,-103.175557
58731,DEERING,MCHENRY,ND,049,38,-6,Y,48.444002,-101.015788
58733,DES LACS,WARD,ND,101,38,-6,Y,48.167821,-101.609226
58734,DONNYBROOK,WARD,ND,101,38,-6,Y,48.502772,-101.976488
58735,DOUGLAS,WARD,ND,101,38,-6,Y,47.869522,-101.496814
58736,DRAKE,MCHENRY,ND,049,38,-6,Y,47.891352,-100.346760
58737,FLAXTON,BURKE,ND,013,38,-6,Y,48.903041,-102.350693
58740,GLENBURN,RENVILLE,ND,075,38,-6,Y,48.465772,-101.353554
58741,GRANVILLE,MCHENRY,ND,049,38,-6,Y,48.240213,-100.800062
58744,KARLSRUHE,MCHENRY,ND,049,38,-6,Y,48.116400,-100.561045
58746,KENMARE,WARD,ND,101,38,-6,Y,48.749050,-102.125239
58748,KRAMER,BOTTINEAU,ND,009,38,-6,Y,48.690499,-100.614416
58750,LANSFORD,BOTTINEAU,ND,009,38,-6,Y,48.632558,-101.451102
58752,LIGNITE,BURKE,ND,013,38,-6,Y,48.821738,-102.546386
58755,MCGREGOR,WILLIAMS,ND,105,38,-6,Y,48.575358,-102.940223
58756,MAKOTI,WARD,ND,101,38,-6,Y,47.978935,-101.788180
58757,MANDAREE,MCKENZIE,ND,053,38,-6,Y,47.848768,-102.668399
58758,MARTIN,SHERIDAN,ND,083,38,-6,Y,47.744858,-100.101868
58759,MAX,MCLEAN,ND,055,38,-6,Y,47.804632,-101.250482
58760,MAXBASS,BOTTINEAU,ND,009,38,-6,Y,48.690313,-101.256437
58761,MOHALL,RENVILLE,ND,075,38,-6,Y,48.799512,-101.562801
58762,NEWBURG,BOTTINEAU,ND,009,38,-6,Y,48.683258,-100.954991
58763,NEW TOWN,MOUNTRAIL,ND,061,38,-6,Y,47.951230,-102.554052
58765,NOONAN,DIVIDE,ND,023,38,-6,Y,48.867099,-103.038030
58768,NORWICH,MCHENRY,ND,049,38,-6,Y,48.240582,-101.015948
58769,PALERMO,MOUNTRAIL,ND,061,38,-6,Y,48.291874,-102.239669
58770,PARSHALL,MOUNTRAIL,ND,061,38,-6,Y,47.971681,-102.128641
58771,PLAZA,MOUNTRAIL,ND,061,38,-6,Y,48.109136,-101.954720
58772,PORTAL,BURKE,ND,013,38,-6,Y,48.946648,-102.589444
58773,POWERS LAKE,BURKE,ND,013,38,-6,Y,48.576929,-102.624730
58775,ROSEGLEN,MCLEAN,ND,055,38,-6,Y,47.671131,-102.063982
58776,ROSS,MOUNTRAIL,ND,061,38,-6,Y,48.306443,-102.569154
58778,RUSO,MCLEAN,ND,055,38,-6,Y,47.761377,-100.896412
58779,RYDER,WARD,ND,101,38,-6,Y,47.863542,-101.817102
58781,SAWYER,WARD,ND,101,38,-6,Y,47.980666,-101.131422
58782,SHERWOOD,RENVILLE,ND,075,38,-6,Y,48.946602,-101.725596
58783,SOURIS,BOTTINEAU,ND,009,38,-6,Y,48.859494,-100.708821
58784,STANLEY,MOUNTRAIL,ND,061,38,-6,Y,48.326110,-102.422551
58785,SURREY,WARD,ND,101,38,-6,Y,48.291267,-101.100911
58787,TOLLEY,RENVILLE,ND,075,38,-6,Y,48.763618,-101.773351
58788,TOWNER,MCHENRY,ND,049,38,-6,Y,48.368966,-100.442856
58789,UPHAM,MCHENRY,ND,049,38,-6,Y,48.574513,-100.787272
58790,VELVA,MCHENRY,ND,049,38,-6,Y,48.035186,-100.933737
58792,VOLTAIRE,MCHENRY,ND,049,38,-6,Y,47.978460,-100.777281
58793,WESTHOPE,BOTTINEAU,ND,009,38,-6,Y,48.873974,-101.069930
58794,WHITE EARTH,MOUNTRAIL,ND,061,38,-6,Y,48.350230,-102.802654
58795,WILDROSE,WILLIAMS,ND,105,38,-6,Y,48.626096,-103.146622
58801,WILLISTON,WILLIAMS,ND,105,38,-6,Y,48.209139,-103.661174
58802,WILLISTON,WILLIAMS,ND,105,38,-6,Y,48.133500,-103.633500
58803,WILLISTON,WILLIAMS,ND,105,38,-6,Y,0.000000,0.000000
58830,ALAMO,WILLIAMS,ND,105,38,-6,Y,48.575854,-103.471867
58831,ALEXANDER,MCKENZIE,ND,053,38,-6,Y,47.861169,-103.639204
58833,AMBROSE,DIVIDE,ND,023,38,-6,Y,48.816470,-103.587554
58835,ARNEGARD,MCKENZIE,ND,053,38,-6,Y,47.735143,-103.488506
58838,CARTWRIGHT,MCKENZIE,ND,053,38,-6,Y,47.672438,-103.736808
58843,EPPING,WILLIAMS,ND,105,38,-6,Y,48.245778,-103.345576
58844,FORTUNA,DIVIDE,ND,023,38,-6,Y,48.867468,-103.789935
58845,GRENORA,WILLIAMS,ND,105,38,-6,Y,48.648455,-103.910382
58847,KEENE,MCKENZIE,ND,053,38,-6,Y,47.949182,-102.812726
58849,RAY,WILLIAMS,ND,105,38,-6,Y,48.321437,-103.205300
58852,TIOGA,WILLIAMS,ND,105,38,-6,Y,48.334011,-102.928947
58853,TRENTON,WILLIAMS,ND,105,38,-6,Y,48.089114,-103.830870
58854,WATFORD CITY,MCKENZIE,ND,053,38,-6,Y,47.853701,-103.163246
58856,ZAHL,WILLIAMS,ND,105,38,-6,Y,48.532274,-103.667402
59001,ABSAROKEE,STILLWATER,MT,095,30,-7,Y,45.525336,-109.600714
59002,ACTON,YELLOWSTONE,MT,111,30,-7,Y,45.907297,-108.653131
59003,ASHLAND,ROSEBUD,MT,087,30,-7,Y,45.548734,-106.284922
59004,ASHLAND,ROSEBUD,MT,087,30,-7,Y,45.594700,-106.270300
59006,BALLANTINE,YELLOWSTONE,MT,111,30,-7,Y,45.894679,-108.114093
59007,BEARCREEK,CARBON,MT,009,30,-7,Y,45.172908,-109.095264
59008,BELFRY,CARBON,MT,009,30,-7,Y,45.072557,-109.132188
59010,BIGHORN,TREASURE,MT,103,30,-7,Y,46.036144,-107.228973
59011,BIG TIMBER,SWEET GRASS,MT,097,30,-7,Y,45.923758,-109.731608
59012,BIRNEY,ROSEBUD,MT,087,30,-7,Y,45.342717,-106.501278
59013,BOYD,CARBON,MT,009,30,-7,Y,45.465191,-109.111768
59014,BRIDGER,CARBON,MT,009,30,-7,Y,45.278338,-108.653065
59015,BROADVIEW,YELLOWSTONE,MT,111,30,-7,Y,46.052654,-108.866574
59016,BUSBY,BIG HORN,MT,003,30,-7,Y,45.442342,-107.049437
59018,CLYDE PARK,PARK,MT,067,30,-7,Y,45.913904,-110.608095
59019,COLUMBUS,STILLWATER,MT,095,30,-7,Y,45.609525,-109.233529
59020,COOKE CITY,PARK,MT,067,30,-7,Y,45.087208,-109.905597
59022,CROW AGENCY,BIG HORN,MT,003,30,-7,Y,45.643400,-107.543122
59024,CUSTER,YELLOWSTONE,MT,111,30,-7,Y,46.269805,-107.704485
59025,DECKER,BIG HORN,MT,003,30,-7,Y,45.173900,-106.642084
59026,EDGAR,CARBON,MT,009,30,-7,Y,45.434064,-108.754762
59027,EMIGRANT,PARK,MT,067,30,-7,Y,45.247978,-110.882275
59028,FISHTAIL,STILLWATER,MT,095,30,-7,Y,45.331892,-109.727868
59029,FROMBERG,CARBON,MT,009,30,-7,Y,45.391141,-108.944825
59030,GARDINER,PARK,MT,067,30,-7,Y,45.134766,-110.422510
59031,GARRYOWEN,BIG HORN,MT,003,30,-7,Y,45.478858,-107.278033
59032,GRASS RANGE,FERGUS,MT,027,30,-7,Y,46.987466,-108.894592
59033,GREYCLIFF,SWEET GRASS,MT,097,30,-7,Y,45.712607,-109.749704
59034,HARDIN,BIG HORN,MT,003,30,-7,Y,45.862391,-107.473294
59035,FORT SMITH,BIG HORN,MT,003,30,-7,Y,45.214996,-108.021456
59036,HARLOWTON,WHEATLAND,MT,107,30,-7,Y,46.484946,-109.869570
59037,HUNTLEY,YELLOWSTONE,MT,111,30,-7,Y,45.879751,-108.221362
59038,HYSHAM,TREASURE,MT,103,30,-7,Y,46.318582,-107.383464
59039,INGOMAR,ROSEBUD,MT,087,30,-7,Y,46.671040,-107.535134
59041,JOLIET,CARBON,MT,009,30,-7,Y,45.484897,-109.027291
59043,LAME DEER,ROSEBUD,MT,087,30,-7,Y,45.532994,-106.498628
59044,LAUREL,YELLOWSTONE,MT,111,30,-7,Y,45.632155,-108.766404
59046,LAVINA,GOLDEN VALLEY,MT,037,30,-7,Y,46.441735,-108.998905
59047,LIVINGSTON,PARK,MT,067,30,-7,Y,45.520820,-110.566230
59050,LODGE GRASS,BIG HORN,MT,003,30,-7,Y,45.280199,-107.854970
59052,MC LEOD,SWEET GRASS,MT,097,30,-7,Y,45.447796,-109.986396
59053,MARTINSDALE,MEAGHER,MT,059,30,-7,Y,46.544926,-110.463738
59054,MELSTONE,MUSSELSHELL,MT,065,30,-7,Y,46.575580,-107.936792
59055,MELVILLE,SWEET GRASS,MT,097,30,-7,Y,46.065113,-109.650230
59057,MOLT,YELLOWSTONE,MT,111,30,-7,Y,45.845695,-108.953340
59058,MOSBY,GARFIELD,MT,033,30,-7,Y,46.945322,-107.794733
59059,MUSSELSHELL,MUSSELSHELL,MT,065,30,-7,Y,46.509389,-108.046752
59061,NYE,STILLWATER,MT,095,30,-7,Y,45.439504,-109.799799
59062,OTTER,POWDER RIVER,MT,075,30,-7,Y,45.391078,-105.910244
59063,PARK CITY,STILLWATER,MT,095,30,-7,Y,45.675410,-109.000700
59064,POMPEYS PILLAR,YELLOWSTONE,MT,111,30,-7,Y,45.901847,-107.866137
59065,PRAY,PARK,MT,067,30,-7,Y,45.272942,-110.667688
59066,PRYOR,BIG HORN,MT,003,30,-7,Y,45.341018,-108.433736
59067,RAPELJE,STILLWATER,MT,095,30,-7,Y,45.991223,-109.289131
59068,RED LODGE,CARBON,MT,009,30,-7,Y,45.184486,-109.483280
59069,REED POINT,STILLWATER,MT,095,30,-7,Y,45.772014,-109.553532
59070,ROBERTS,CARBON,MT,009,30,-7,Y,45.370408,-109.221826
59071,ROSCOE,CARBON,MT,009,30,-7,Y,45.377872,-109.439842
59072,ROUNDUP,MUSSELSHELL,MT,065,30,-7,Y,46.499144,-108.584104
59073,ROUNDUP,MUSSELSHELL,MT,065,30,-7,Y,46.504400,-108.218800
59074,RYEGATE,GOLDEN VALLEY,MT,037,30,-7,Y,46.373379,-109.378110
59075,SAINT XAVIER,BIG HORN,MT,003,30,-7,Y,45.474524,-107.901348
59076,SANDERS,TREASURE,MT,103,30,-7,Y,46.293856,-107.111898
59077,SAND SPRINGS,GARFIELD,MT,033,30,-7,Y,47.064324,-107.301586
59078,SHAWMUT,WHEATLAND,MT,107,30,-7,Y,46.391116,-109.605933
59079,SHEPHERD,YELLOWSTONE,MT,111,30,-7,Y,46.083405,-108.379262
59081,SILVER GATE,PARK,MT,067,30,-7,Y,45.010782,-109.964648
59082,SPRINGDALE,PARK,MT,067,30,-7,Y,45.738600,-110.226400
59083,SUMATRA,ROSEBUD,MT,087,30,-7,Y,46.618300,-107.550700
59084,TEIGEN,PETROLEUM,MT,069,30,-7,Y,47.036800,-108.596100
59085,TWO DOT,WHEATLAND,MT,107,30,-7,Y,46.485758,-109.999362
59086,WILSALL,PARK,MT,067,30,-7,Y,46.001336,-110.570012
59087,WINNETT,PETROLEUM,MT,069,30,-7,Y,47.173641,-108.281220
